
 num     #instances         #bytes  class name
2043:             1             24  com.mysql.cj.conf.ConnectionUrl$HostsCardinality$3
2044:             1             24  com.sun.beans.util.Cache$Kind$1
2045:             1             24  com.sun.beans.util.Cache$Kind$2
2046:             1             24  com.sun.beans.util.Cache$Kind$3
2047:             1             24  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport
2048:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup
2049:             1             24  com.sun.jmx.remote.util.ClassLogger
2050:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration
2051:             1             24  com.zaxxer.hikari.pool.HikariPool$HouseKeeper
2052:             1             24  com.zaxxer.hikari.pool.ProxyLeakTaskFactory
2053:             1             24  com.zaxxer.hikari.util.DriverDataSource
2054:             1             24  java.lang.ProcessEnvironment$StringEnvironment
2055:             1             24  java.lang.StringBuilder
2056:             1             24  java.lang.invoke.DirectMethodHandle$EnsureInitialized
2057:             1             24  java.lang.invoke.MethodHandleImpl$4
2058:             1             24  java.lang.invoke.MethodHandleImpl$ArrayAccessor$1
2059:             1             24  java.lang.invoke.MethodHandleImpl$BindCaller$1
2060:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet
2061:             1             24  java.math.MutableBigInteger
2062:             1             24  java.net.Inet6AddressImpl
2063:             1             24  java.net.Proxy
2064:             1             24  java.security.AllPermissionCollection
2065:             1             24  java.security.Policy$PolicyInfo
2066:             1             24  java.security.Policy$UnsupportedEmptyCollection
2067:             1             24  java.security.ProtectionDomain$PDCache
2068:             1             24  java.time.ZoneRegion
2069:             1             24  java.time.format.DecimalStyle
2070:             1             24  java.time.temporal.IsoFields$Field$1
2071:             1             24  java.time.temporal.IsoFields$Field$2
2072:             1             24  java.time.temporal.IsoFields$Field$3
2073:             1             24  java.time.temporal.IsoFields$Field$4
2074:             1             24  java.time.zone.TzdbZoneRulesProvider
2075:             1             24  java.util.Collections$EmptyMap
2076:             1             24  java.util.Collections$SynchronizedCollection
2077:             1             24  java.util.Collections$SynchronizedRandomAccessList
2078:             1             24  java.util.Locale$Cache
2079:             1             24  java.util.ResourceBundle$Control$CandidateListCache
2080:             1             24  java.util.concurrent.ConcurrentSkipListMap$Node
2081:             1             24  java.util.concurrent.SynchronousQueue$TransferQueue
2082:             1             24  java.util.concurrent.TimeUnit$1
2083:             1             24  java.util.concurrent.TimeUnit$2
2084:             1             24  java.util.concurrent.TimeUnit$3
2085:             1             24  java.util.concurrent.TimeUnit$4
2086:             1             24  java.util.concurrent.TimeUnit$5
2087:             1             24  java.util.concurrent.TimeUnit$6
2088:             1             24  java.util.concurrent.TimeUnit$7
2089:             1             24  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$HoldCounter
2090:             1             24  java.util.logging.LogManager$LoggerContext
2091:             1             24  java.util.logging.LoggingPermission
2092:             1             24  javax.crypto.CryptoAllPermissionCollection
2093:             1             24  javax.websocket.CloseReason
2094:             1             24  oracle.jdbc.OracleDriver
2095:             1             24  oracle.jdbc.driver.OracleDiagnosabilityMBean
2096:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$1
2097:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$10
2098:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$11
2099:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$12
2100:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$13
2101:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$14
2102:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$2
2103:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$3
2104:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$4
2105:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$5
2106:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$6
2107:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$7
2108:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$8
2109:             1             24  oracle.jdbc.driver.SQLStateMapping$SqlExceptionType$9
2110:             1             24  org.apache.catalina.core.ApplicationContextFacade
2111:             1             24  org.apache.catalina.core.StandardContext$ContextFilterMaps
2112:             1             24  org.apache.catalina.mapper.Mapper$ContextList
2113:             1             24  org.apache.catalina.mapper.Mapper$MappedContext
2114:             1             24  org.apache.catalina.mapper.Mapper$MappedWrapper
2115:             1             24  org.apache.catalina.startup.CatalinaBaseConfigurationSource
2116:             1             24  org.apache.catalina.webresources.TomcatURLStreamHandlerFactory
2117:             1             24  org.apache.ibatis.binding.MapperRegistry
2118:             1             24  org.apache.ibatis.executor.ExecutionPlaceholder
2119:             1             24  org.apache.ibatis.io.ClassLoaderWrapper
2120:             1             24  org.apache.ibatis.javassist.util.proxy.ProxyFactory$2
2121:             1             24  org.apache.ibatis.mapping.Environment
2122:             1             24  org.apache.ibatis.ognl.OgnlRuntime$ArgsCompatbilityReport
2123:             1             24  org.apache.ibatis.ognl.enhance.ExpressionCompiler
2124:             1             24  org.apache.ibatis.reflection.DefaultReflectorFactory
2125:             1             24  org.apache.ibatis.scripting.LanguageDriverRegistry
2126:             1             24  org.apache.ibatis.session.AutoMappingUnknownColumnBehavior$1
2127:             1             24  org.apache.ibatis.session.AutoMappingUnknownColumnBehavior$2
2128:             1             24  org.apache.ibatis.session.AutoMappingUnknownColumnBehavior$3
2129:             1             24  org.apache.ibatis.session.RowBounds
2130:             1             24  org.apache.ibatis.type.BigIntegerTypeHandler
2131:             1             24  org.apache.ibatis.type.BlobInputStreamTypeHandler
2132:             1             24  org.apache.ibatis.type.ByteArrayTypeHandler
2133:             1             24  org.apache.ibatis.type.ByteObjectArrayTypeHandler
2134:             1             24  org.apache.ibatis.type.ClobReaderTypeHandler
2135:             1             24  org.apache.ibatis.type.InstantTypeHandler
2136:             1             24  org.apache.ibatis.type.JapaneseDateTypeHandler
2137:             1             24  org.apache.ibatis.type.LocalDateTimeTypeHandler
2138:             1             24  org.apache.ibatis.type.LocalDateTypeHandler
2139:             1             24  org.apache.ibatis.type.LocalTimeTypeHandler
2140:             1             24  org.apache.ibatis.type.MonthTypeHandler
2141:             1             24  org.apache.ibatis.type.ObjectTypeHandler
2142:             1             24  org.apache.ibatis.type.OffsetDateTimeTypeHandler
2143:             1             24  org.apache.ibatis.type.OffsetTimeTypeHandler
2144:             1             24  org.apache.ibatis.type.SqlDateTypeHandler
2145:             1             24  org.apache.ibatis.type.SqlTimeTypeHandler
2146:             1             24  org.apache.ibatis.type.SqlTimestampTypeHandler
2147:             1             24  org.apache.ibatis.type.SqlxmlTypeHandler
2148:             1             24  org.apache.ibatis.type.YearMonthTypeHandler
2149:             1             24  org.apache.ibatis.type.YearTypeHandler
2150:             1             24  org.apache.ibatis.type.ZonedDateTimeTypeHandler
